DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
07-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.34,22.721,53.43306,%,51.34,89.168,18.862,1534.00,233448.00,"3,472",,production,OP
8-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.75,0,0,52.339,20.858,50.10099,%,52.339,84.678,20.027,1283.00,196684.00,"2,992",,production,OP
9-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,48.225,23.065,55.84636,%,48.225,88.135,16.213,1592.00,241376.00,"3,784",,production,OP
10-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.93,24.071,54.01701,%,49.93,89.715,17.859,1495.00,231837.00,"3,600",,production,OP
11-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.26,23.846,53.2252,%,51.26,88.047,18.718,1543.00,235824.00,"3,668",,production,OP
12-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.213,23.83,53.23306,%,51.213,89.425,18.434,1533.00,232196.00,"3,792",,production,OP
13-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.046,23.412,53.24797,%,51.046,89.651,18.28,1529.00,230403.00,"3,737",,production,OP
14-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,50.987,23.233,53.22245,%,50.987,89.452,17.91,1508.00,220192.00,"3,857",,production,OP
15-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,3.16,0,0,53.921,22.774,44.68114,%,53.921,88.893,20.522,156.00,23536.00,439,,production,OP
16-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.34,0,0,49.882,15.042,48.93088,%,49.882,81.28,17.191,1074.00,163273.00,"2,837",,production,OP
17-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.08,0,0,52.316,19.986,48.81379,%,52.316,84.658,19.617,1239.00,187270.00,"2,471",,production,OP
18-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.175,22.704,51.17313,%,51.175,85.181,18.522,1475.00,221348.00,"3,465",,production,OP
19-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.063,22.766,51.23891,%,51.063,86.035,18.413,1538.00,231846.00,"3,426",,production,OP
20-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,50.739,22.867,52.28503,%,50.739,88.246,18.141,1531.00,231413.00,"3,496",,production,OP
21-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.791,22.767,52.10602,%,49.791,88.197,17.308,1543.00,232623.00,"3,444",,production,OP
22-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,48.833,22.742,53.03917,%,48.833,88.991,16.331,1596.00,241499.00,"3,723",,production,OP
23-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,48.607,22.509,54.26448,%,48.607,89.002,16.102,1612.00,246814.00,"3,526",,production,OP
24-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,48.832,22.8,54.34793,%,48.832,88.674,16.305,1614.00,247542.00,"3,578",,production,OP
25-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.166,23.212,54.34033,%,49.166,88.445,16.62,1610.00,247608.00,"3,635",,production,OP
26-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.512,23.386,54.33144,%,49.512,87.876,16.944,1613.00,248121.00,"3,681",,production,OP
27-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,49.953,23.524,54.24016,%,49.953,87.586,17.39,1612.00,247777.00,"3,721",,production,OP
28-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,50.19,23.624,54.15442,%,50.19,86.968,17.629,1614.00,247885.00,"3,754",,production,OP
29-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.173,23.651,53.03458,%,51.173,87.018,18.648,1586.00,243324.00,"3,726",,production,OP
30-Nov-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.343,23.885,52.98703,%,51.343,87.94,18.791,1626.00,247126.00,"3,664",,production,OP
01-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.725,23.725,52.49132,%,51.725,87.726,19.195,1610.00,245402.00,"3,621",,production,OP
02-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.984,23.664,52.08495,%,51.984,88.491,19.411,1590.00,243036.00,"3,604",,production,OP
03-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.232,23.52,52.04647,%,52.232,87.963,19.648,1586.00,241526.00,"3,619",,production,OP
04-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.136,23.521,52.12508,%,52.136,88.564,19.501,1579.00,242675.00,"3,623",,production,OP
05-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.622,23.186,51.26091,%,52.622,88.568,19.983,1551.00,238476.00,"3,568",,production,OP
06-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.818,23.114,50.91861,%,52.818,88.878,20.16,1491.00,229165.00,"3,710",,production,OP
07-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.82,23.053,50.9449,%,52.82,89.004,20.165,1474.00,226841.00,"3,546",,production,OP
8-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.855,22.886,50.92559,%,52.855,88.358,20.147,1472.00,226044.00,"3,553",,production,OP
9-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33,0,0,52.248,21.044,48.28611,%,52.248,86.493,19.374,1201.00,183252.00,"3,198",,production,OP
10-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.315,22.819,52.08388,%,51.315,87.706,18.683,1471.00,226112.00,"3,641",,production,OP
11-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.349,22.537,52.0692,%,51.349,88.61,18.718,1471.00,226462.00,"3,564",,production,OP
12-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.297,22.778,52.09,%,51.297,89.181,18.663,1477.00,220800.00,"3,575",,production,OP
13-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.372,22.991,50.9833,%,51.372,89.217,18.752,1467.00,223129.00,"3,644",,production,OP
14-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.565,22.925,52.21078,%,51.565,88.687,18.951,1483.00,227086.00,"3,684",,production,OP
15-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.309,22.84,51.13153,%,52.309,88.949,19.703,1454.00,223945.00,"3,629",,production,OP
16-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.871,22.409,50.42834,%,52.871,87.538,20.208,1445.00,222095.00,"3,591",,production,OP
17-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.879,22.543,50.39614,%,52.879,87.941,20.21,1441.00,220689.00,"3,598",,production,OP
18-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.097,22.327,50.45304,%,53.097,86.322,20.451,1442.00,219765.00,"3,658",,production,OP
19-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.01,22.372,50.46053,%,53.01,86.447,20.36,1435.00,219213.00,"3,574",,production,OP
20-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.917,22.624,50.48195,%,52.917,88.054,20.249,1440.00,220415.00,"3,587",,production,OP
21-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.794,22.674,50.63498,%,52.794,88.667,20.134,1451.00,222092.00,"3,629",,production,OP
22-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.797,22.63,50.67304,%,52.797,88.943,20.157,1457.00,222283.00,"3,640",,production,OP
23-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.21,22.675,51.47146,%,52.21,89.102,19.541,1494.00,226241.00,"3,705",,production,OP
24-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.602,22.595,50.98222,%,52.602,88.426,19.939,1479.00,224893.00,"3,693",,production,OP
25-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.801,22.489,50.68312,%,52.801,88.913,20.203,1465.00,223329.00,"3,693",,production,OP
26-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.982,22.484,50.44452,%,52.982,88.833,20.358,1455.00,222372.00,"3,668",,production,OP
27-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.174,22.29,50.3898,%,53.174,87.565,20.542,1448.00,221844.00,"3,666",,production,OP
28-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23,0,0,54.894,20.683,45.53653,%,54.894,83.97,21.99,1174.00,177470.00,"3,093",,production,OP
29-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.414,21.572,48.68852,%,52.414,87.358,19.876,1365.00,208245.00,"3,617",,production,OP
30-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,51.85,22.349,50.17907,%,51.85,88.152,19.25,1433.00,218828.00,"3,511",,production,OP
31-Dec-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.273,22.295,49.68595,%,52.273,88.808,19.7,1417.00,216938.00,"3,634",,production,OP
01-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.799,21.997,49.19399,%,52.799,88.299,20.21,1401.00,213709.00,"3,480",,production,OP
02-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.821,21.996,49.19051,%,52.821,88.422,20.209,1445.00,220374.00,"3,718",,production,OP
03-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,0,0,53.032,22.044,49.23932,%,53.032,87.541,20.422,1468.00,224416.00,"3,768",,production,OP
04-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.672,22.027,49.67936,%,53.672,87.394,21.107,1496.00,228677.00,"3,829",,production,OP
05-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.895,21.87,49.38859,%,53.895,87.162,21.329,1490.00,227707.00,"3,796",,production,OP
06-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.608,21.89,49.41672,%,53.608,88.184,21.002,1489.00,227472.00,"3,803",,production,OP
07-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.705,21.846,49.39142,%,53.705,87.446,21.116,1494.00,227028.00,"3,807",,production,OP
8-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.786,21.851,49.41527,%,53.786,87.185,21.195,1494.00,227348.00,"3,808",,production,OP
9-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.575,21.846,49.47381,%,53.575,87.651,20.987,1494.00,227605.00,"3,634",,production,OP
10-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,54.2,21.804,49.1848,%,54.2,86.313,21.638,1471.00,223605.00,"3,640",,production,OP
11-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,54.028,21.849,49.01127,%,54.028,86.417,21.469,1459.00,222107.00,"3,652",,production,OP
12-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,53.984,21.802,49.0013,%,53.984,85.721,21.423,1486.00,222798.00,"3,820",,production,OP
13-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.313,22.153,51.49983,%,52.313,88.453,19.632,1535.00,233758.00,"3,989",,production,OP
14-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.376,22.139,51.46388,%,52.376,88.445,19.694,1510.00,230528.00,"3,917",,production,OP
15-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.569,22.015,51.51943,%,52.569,87.071,19.897,1508.00,229845.00,"3,945",,production,OP
16-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.679,21.92,51.59978,%,52.679,85.69,19.991,1507.00,229145.00,"3,929",,production,OP
17-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.477,22.092,51.60089,%,52.477,87.481,19.793,1442.00,219892.00,"3,805",,production,OP
18-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.22,22.257,51.58359,%,52.22,89.278,19.536,1435.00,219065.00,"3,808",,production,OP
19-Jan-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,52.158,22.289,51.61103,%,52.158,89.262,19.493,1430.00,217984.00,"3,808",,production,OP
